Job ID,Job Title,Company Name,Location,Job Link,Job Description
stanowisko-ds-zarz%C4%85dzania-obszarem-bi-i-hd-specjalno%C5%9B%C4%87-in%C5%BCynierii-system%C3%B3w-hurtowni-danych-at-zus-4171654018,Stanowisko ds. zarządzania obszarem BI i HD-specjalność inżynierii systemów Hurtowni Danych,ZUS,"West Bunghmun, Mizoram, India",https://in.linkedin.com/jobs/view/stanowisko-ds-zarz%C4%85dzania-obszarem-bi-i-hd-specjalno%C5%9B%C4%87-in%C5%BCynierii-system%C3%B3w-hurtowni-danych-at-zus-4171654018?position=33&pageNum=0&refId=j6%2BSbvLVEYhGpnHi%2BDBu4g%3D%3D&trackingId=BgHwjm5qMJ6Vty%2FHU1epyQ%3D%3D,"Nazwa jednostki organizacyjnejZUS Oddział w SzczecinieNazwa komórki organizacyjnejDepartament Statystyki i Prognoz AktuarialnychMiejsce pracyZUS Oddział w SzczecinieAdres miejsca pracyul. Matejki 22, 70-530 SzczecinWojewództwozachodniopomorskieNazwa stanowiskaStanowisko ds. zarządzania obszarem BI i HD-specjalność inżynierii systemów Hurtowni DanychZadaniaZadaniazapewniać utrzymanie i rozwój architektury biznesowej i technicznej obszaru Hurtowni Danychodpowiadać za proponowanie, budowanie i wdrażanie rozwiązań z zakresu technologii przetwarzania dużych zbiorów danych (Big Data), m.in. modelowania danych, projektowanie modelów ekstrakcji danych, projektowania i utrzymanie systemów magazynowania danychodpowiadać za analizowanie wydajności sprzętu i oprogramowania w obszarze Hurtowni Danychuczestniczyć w planowaniu inicjatyw i projektów mających na celu rozbudowę i optymalizację wykorzystywanych rozwiązań w obszarze Hurtowni Danychwspółpracować przy projektowanie procesów ETL (Extract, Transform, Load), ELT (Extract, Load, Transform) w celu pozyskiwania, przetwarzania i ładowania danych z różnych źródeł do systemów klasy Hurtowni Danychuczestniczyć w pracach projektowych, wdrożeniowych i testowych w obszarze Hurtowni Danychwspierać użytkowników w ramach wdrożeń systemów i narzędzi w obszarze Hurtowni Danychuczestniczyć w przygotowaniu planu rozwoju (roadmapy) dla środowiska Business Intelligence i Hurtowni Danychproponować usprawnienia dla realizowanych procesów i zmiany w dokumentacjiWymaganiaWymagania Niezbędnewykształcenie wyższedoświadczenie zawodowe minimum 1 rok (w pracy związanej z planowaniem, tworzeniem i rozwojem w obszarach Business Intelligence i\lub Hurtowni Danych)staż pracy ogółem minimum 2 lataMile Widzianewykształcenie wyższe (matematyka, informatyka, statystyka)doświadczenie zawodowe minimum 2 lata (w pracy związanej z planowaniem, tworzeniem i rozwojem w obszarach Business Intelligence i\lub Hurtowni Danych)Wymagania Dodatkoweumiejętność obsługi programów MS OfficeZnajomość języka SQLorientacja na celorientacja na jakośćkomunikacjawspółpracaelastyczność nastawienie na rozwójnegocjowanie i wywieranie wpływupodejmowanie decyzjiumiejętność rozwiązywania problemówinnowacyjność Wymagane DokumentyCVlistu motywacyjnegoskan dokumentów potwierdzających wykształcenieskan dokumentów potwierdzających wymagane doświadczenie zawodoweskan świadectw pracy dokumentujących wymagany staż pracy lub zaświadczenie o zatrudnieniu zawierające okresy zatrudnienia, w przypadku pozostania w stosunku pracyDokumenty należy przesyłać poprzez formularz aplikacyjny 'Aplikuj', znajdujący się na dole ofertyDodatkowe Informacjeproces rekrutacji obejmować będzie rozmowę kwalifikacyjną (przeprowadzoną w formie zdalnej przez komunikator internetowy - wywiad on-line) lub stacjonarnieskontaktujemy się tylko z kandydatami spełniającymi wymagania formalneoferty niekompletne tj. niezawierające skanu, któregokolwiek wymaganego dokumentu nie będą rozpatrywaneoferty przesłane po terminie nie będą rozpatrywanemiejscem świadczenia pracy będzie Centrala ZUS lub dowolny Oddział ZUSmożliwość pracy w trybie stacjonarnym, zdalnym lub hybrydowymTermin, do którego należy składać dokumenty12-02-2025OferujemyOferujemystabilne zatrudnienie na podstawie umowy o pracęmożliwość rozwoju zawodowegobogaty pakiet świadczeń socjalnychsystem premiowyZakład Ubezpieczeń Społecznych jest pracodawcą przyjaznym osobom z niepełnosprawnościami. Stwarza pracownikom optymalne środowisko pracy, uwzględniając ich potrzeby. Istnieje możliwość dostosowania stanowiska pracy i jego wyposażenia do indywidualnych potrzeb osób z niepełnosprawnościamiWyposażenie Stanowiska Pracysprzęt komputerowy,sprzęt biurowy.Warunki Wykonywania Pracyspełniają warunki określone wymogami bhp i ppoż.,polegają na obsłudze komputera powyżej 4 godzin na dobę,konieczność poruszania się po całym obiekcie,konieczność wykonywania pracy poza biurem,konieczność odbywania podróży służbowych,budynek 3-piętrowy z windą oraz pomieszczeniami sanitarnymi dostosowanymi do potrzeb osób niepełnosprawnych,stanowisko pracy zlokalizowane w pomieszczeniach biurowych na 3- piętrze,miejsce pracy dostosowane do osób poruszających się przy pomocy wózka inwalidzkiego,wejście do budynku jest zorganizowane z poziomu chodnika,drzwi przy wejściu do budynku otwierają się automatycznie,w bezpośrednim sąsiedztwie wejścia do budynku znajdują się miejsca parkingowe dla osób z niepełnosprawnościami



        
            Show more
          

          



        
            Show less"
data-engineer-i-in-ads-at-amazon-4167822191,"Data Engineer I, IN-Ads",Amazon,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/data-engineer-i-in-ads-at-amazon-4167822191?position=34&pageNum=0&refId=j6%2BSbvLVEYhGpnHi%2BDBu4g%3D%3D&trackingId=PQ7caeEYJFByjMDVsVGj0g%3D%3D,"Descriptionrekindle programNote : For more details on rekindle program, please visit - https://www.amazon.jobs/en/landing_pages/rekindleAmazon’s India Ad Tech organization is seeking a highly quantitative, enthusiastic Data Engineer to drive the development of Ads analytics and insights. Be a part of an innovative and passionate team, responsible for building a successful, sustainable and strategic international business for Amazon, from the ground up. You will succeed in this role if you are an organized self-starter who can learn new technologies quickly and excel in a fast-paced environment. In this position, you will be a key contributor and partner in developing analytics and insights that global executive management teams and business leaders will use to define Ad strategies and deep dive businesses. You should be highly analytical, resourceful, customer focused, team oriented, and have an ability to work independently under time constraints to meet deadlines. You will be comfortable learn new technologies, exploring new areas and diving deep. A proven track record in taking on end-to-end ownership and successfully delivering results in a fast-paced, dynamic business environment is strongly preferred. You will be working closely with Product managers, program managers, SDEs and UI engineers to build data engineering solution to provide in depth Ad insights, analytics and recommendations and drive India Ad business.Responsibilities Include But Not Limited To Design, develop, implement, test, and operate large-scale, high-volume, high-performance data structures for analytics and Reporting. Implement data structures using best practices in data modeling, ETL processes, and SQL, AWS – Redshift, and OLAP technologies, Model data and metadata for ad hoc and pre-built reporting. Work with product tech teams and build robust and scalable data integration (ETL) pipelines using SQL, Python and Spark. Continually improve ongoing reporting and analysis processes, automating or simplifying self-service support for customers. Interface with business customers, gathering requirements and delivering complete reporting solutions. Collaborate with Analysts, Business Intelligence Engineers, SDEs, and Product Managers to implement algorithms that exploit rich data sets for statistical analysis, and machine learning. Communicate effectively with product/business/tech-teams/other Data teams.Basic Qualifications 1+ years of data engineering experience Experience with SQL Experience with data modeling, warehousing and building ETL pipelines Experience with one or more query language (e.g., SQL, PL/SQL, DDL, MDX, HiveQL, SparkSQL, Scala) Experience with one or more scripting language (e.g., Python, KornShell)Preferred Qualifications Bachelor's degreeOur inclusive culture empowers Amazonians to deliver the best results for our customers. If you have a disability and need a workplace accommodation or adjustment during the application and hiring process, including support for the interview or onboarding process, please visit https://amazon.jobs/content/en/how-we-hire/accommodations for more information. If the country/region you’re applying in isn’t listed, please contact your Recruiting Partner.Company - Amazon Dev Center India - Hyderabad - A85Job ID: A2910446
        


        
            Show more
          

          



        
            Show less"
data-engineer-at-volvo-cars-4135655950,Data Engineer,Volvo Cars,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/data-engineer-at-volvo-cars-4135655950?position=35&pageNum=0&refId=j6%2BSbvLVEYhGpnHi%2BDBu4g%3D%3D&trackingId=8gVeKpZDKa6hPpWy%2F2MIdg%3D%3D,"Software: fuel for mobilityWe bring bold digital visions to life. So we’re on the lookout for more curious and creative engineers who want to create change – one line of high-quality code at a time. Our transformation isn't for everyone, but if you're excited about solving the leading-edge technological challenges facing the auto industry, then let’s talk about your next move.Let's introduce ourselvesWhat You'll DoRole Description:Data engineers design, build, and optimize systems for data collection, storage, access, and analytics at scale. They create data pipelines used by data scientists, data-centric applications, and other data consumers.Job Responsibilities:Application Software Development 6: Develop existing applications and contribute to development of new applications by analyzing and identifying areas for modification and improvement. Develop new routine applications to meet customer requirements.Design and Conceptualization 5: Research and interpret data, trends, and benchmarks relevant to digital products/services design.Product and Solution Development 5: Carry out a range of product development and engineering activities. Use established systems to analyze customer needs and define and deliver products.Technical Developments Recommendation 6: Discuss and recommend technical developments to improve the quality of the website/portal/applications software and supporting infrastructure to better meet usersï¿½ needs.Applications Software Maintenance 5: Monitor, identify, and correct straightforward software defects to maintain fully functioning applications software.What You'll Bring You know how to build data products using modern technology and best practice engineering principles. You can work in a global and modern environment with high pace and quick iterations. You are kind and helpful. You can engage with stakeholders and customers to find solutions to problems. You are fluent in the English language.Technical skill expectations: Snowflake. Python. SQL. Cloud development and data environments (Azure). Continuous deployment. Data Warehouse experience.Non-critical but commendable skills: You have domain knowledge / experience in cybersecurity domain. Data Analytical Skills. Data Modelling. DBT (Data Build Tool).Volvo Cars’ success is the result of a collaborative, diverse and inclusive working environment. Today, we’re one of the most well-known and respected car brands, with around 43,000 employees across the globe. At Volvo Cars, your career is designed around your skills and aspirations, so you can reach your fullest potential.And it’s so exciting – we’re well on our way on our journey towards full electrification. We have five fully electric cars already on the market, and five more on the way. Our fully-electric and plug-in hybrid cars combined make up almost 50 per cent of our sales. So come and join us in shaping the future of mobility. There’s never been a more rewarding time to play your part in our inspiring and creative teams!
        


        
            Show more
          

          



        
            Show less"
data-engineer-at-exl-4143222642,Data Engineer,EXL,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/data-engineer-at-exl-4143222642?position=36&pageNum=0&refId=j6%2BSbvLVEYhGpnHi%2BDBu4g%3D%3D&trackingId=ad2Wu0I%2BpW%2Bx5T%2F4gaNLkQ%3D%3D,"Our expertise in transformation, data science, and change management helps make your business more efficient and effective, improve customer relationships and enhance revenue growth. Instead of focusing on multi-year, resource- and time-intensive platform designs or migrations, we look deeper at your entire value chain to integrate strategies with impact. We use our specialization in analytics, digital interventions, and operations management—alongside deep industry expertise — to deliver solutions that help you outperform the competition. At EXL, it’s all about outcomes—your outcomes—and delivering success on your terms. Share your goals with us and together, we’ll optimize how you leverage data to drive your business forward. For more information, visit www.exlservice.com.Key Responsibilities:Design, develop, and optimize ETL pipelines using PySpark for large-scale data processing.Perform end-to-end data migration across diverse platforms (on-premise to cloud, database migrations, etc.).Ensure data integrity, quality, and performance optimization during migration.Collaborate with data architects, analysts, and business stakeholders to understand data requirements.Automate data workflows and implement best practices for scalable data engineering.Troubleshoot and resolve performance and reliability issues in data pipelines.Key Requirements:Strong expertise in PySpark and distributed data processing.Hands-on experience with data migration projects (cloud/on-prem databases).Proficiency in SQL, Python, and ETL frameworks.Experience with cloud platforms (AWS, Azure, GCP) and data services (Databricks, Snowflake, BigQuery).Knowledge of data modeling, performance tuning, and data governance best practices.Strong problem-solving and communication skills.



        
            Show more
          

          



        
            Show less"
data-analyst-at-american-express-4147110851,Data Analyst,American Express,"Gurugram, Haryana, India",https://in.linkedin.com/jobs/view/data-analyst-at-american-express-4147110851?position=37&pageNum=0&refId=j6%2BSbvLVEYhGpnHi%2BDBu4g%3D%3D&trackingId=nGC6r9KsKikAvNaEaB%2BeEw%3D%3D,"You Lead the Way. We’ve Got Your Back. With the right backing, people and businesses have the power to progress in incredible ways. When you join Team Amex, you become part of a global and diverse community of colleagues with an unwavering commitment to back our customers, communities and each other. Here, you’ll learn and grow as we help you create a career journey that’s unique and meaningful to you with benefits, programs, and flexibility that support you personally and professionally. At American Express, you’ll be recognized for your contributions, leadership, and impact— every colleague has the opportunity to share in the company’s success. Together, we’ll win as a team, striving to uphold our company values and powerful backing promise to provide the world’s best customer experience every day. And we’ll do it with the utmost integrity, and in an environment where everyone is seen, heard and feels like they belong.Join Team Amex and let's lead the way together. • Generating business insights using data analytics and information to answer business problems • Developing business solutions to exploit Analytics in order to move towards datadriven innovation in alignment with business priorities and key targets • Validate, interpret and present data findings to both an expert and non-expert audience. • Work closely with the functional processes for conceptualization and PoC development • Evaluate external ideas, solutions, products and technologies that could be used to expand Open Source capabilities • Apply unique skills and interests to develop new opportunity domains. Deliver high quality and accurate results in a timely manner • Performing feasibility study to validate the functional specification and translate them into technical specification & solution. • Analyze the existing environment and derive opportunities, recommend alternative solutions to technical problems. • Maintain Control Compliance environment, Review Audit Requirements & Driving Compliance to ensure work is completed to meet the Blue Box Professional, Legal and Regulatory Standards • Ensure compliance to standard American policies • Support Internal / regulatory audits by providing the detailed documentation specified by the audit team for their area of work.Required Skills and Qualifications: • 3-5 years of experience in Advance Analytics • Bachelor’s or Master’s degree in computer science/engineering, math, statistics or any other computationally intense disciplines and possesses working experience in at least one of the following domains: Data & text mining, Machine learning & information visualization. • An excellent problem solver with research oriented approach. • Experience in at least one scripting languages such as Perl/Python/Ruby/Hive/ Tableau, Alteryx. Ability to work with SQL and relational databases. • Experience on Spend Analytics in procurement domain • Experience in various visualization platforms like Tableau, etc. • Experience on ETL tools like Infomatica, Talend Open Studio, RapidMiner etc. • Excellent oral, written and computer communication skills with strong analytical and troubleshooting skills • Ability to work independently as well as collaboratively within a team. • Candidate should open to learn new open source technologies and languages • Must be able to thrive in a fast paced, customer-focused, collaborative environment. Must be able to work hands-on with minimal supervision or assistance. Behavioral Skills/Capabilities :▪ Should possess strong analytical and problem solving skills and a tremendous will to win ▪ Strong people relationship building, management and influencing skills ▪ Exceptional verbal, written and interpersonal communication skills ▪ Ability to drive innovation Compliance Language We back our colleagues and their loved ones with benefits and programs that support their holistic well-being. That means we prioritize their physical, financial, and mental health through each stage of life. Benefits include:• Competitive base salaries • Bonus incentives • Support for financial-well-being and retirement • Comprehensive medical, dental, vision, life insurance, and disability benefits (depending on location) • Flexible working model with hybrid, onsite or virtual arrangements depending on role and business need • Generous paid parental leave policies (depending on your location) • Free access to global on-site wellness centers staffed with nurses and doctors (depending on location) • Free and confidential counseling support through our Healthy Minds program • Career development and training opportunities American Express is an equal opportunity employer and makes employment decisions without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, veteran status, disability status, age, or any other status protected by law. Offer of employment with American Express is conditioned upon the successful completion of a background verification check, subject to applicable laws and regulations



        
            Show more
          

          



        
            Show less"
analytics-engineer-at-wipro-4152050898,Analytics Engineer,Wipro,"Bangalore Urban, Karnataka, India",https://in.linkedin.com/jobs/view/analytics-engineer-at-wipro-4152050898?position=38&pageNum=0&refId=j6%2BSbvLVEYhGpnHi%2BDBu4g%3D%3D&trackingId=QXicIYqwmUd6QWjBNe96Gg%3D%3D,"Develop and manage Global Recruitment reports and recruitment data for report generation.Manage talent acquisition Analytics and reports which improve efficiencies for the recruitment model.On time delivery of weekly dashboard with Open, joined and offered candidate details across all businesses.Ensured on time and error free delivery of monthly dashboard and recruitment summary for different businesses with open, offered, joined, declined, total offer placed, offer acceptance ratio, source mix and hiring forecast data.Strong expertise in Advanced Excel and Power Bi.Successfully carried out the activity of weekly joiners communication to all stakeholder which lead to smooth onboarding.Custodian of Recruitment Applicant Tracking System, Online Test Platform, LinkedIn, and other hiring platform for Global hiring.Builds out data analytics capability in partnership with the Global Heads of Talent Acquisition to help define and establish key recruiting success metrics and key performance indicators that drive optimal staffing performanceIdentify and select technology solutions to enhance core talent acquisition processes including video interviewing, interview scheduling and Candidate Relationship Management (CRM)Partnering with recruiters across departments in the global talent acquisition team to drive analytics.Partner with cross functional stakeholders to optimize the talent acquisition business process and data analytics.Ensure talent acquisition compliance with processes and practices.



        
            Show more
          

          



        
            Show less"
data-engineer-amazon-at-amazon-4128205944,"Data Engineer, Amazon",Amazon,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/data-engineer-amazon-at-amazon-4128205944?position=39&pageNum=0&refId=j6%2BSbvLVEYhGpnHi%2BDBu4g%3D%3D&trackingId=VUn0q%2F7wh9KMzoBRmtpqbw%3D%3D,"DescriptionAmazon’s Consumer Payments organization is seeking a highly quantitative, experienced Business Intelligence Engineer to drive the development of analytics and insights. You will succeed in this role if you are an organized self-starter who can learn new technologies quickly and excel in a fast-paced environment. In this position, you will be a key contributor and sparring partner, developing analytics and insights that global executive management teams and business leaders will use to define global strategies and deep dive businesses.Our team offers a unique opportunity to build a new set of analytical experiences from the ground up. You will be part the team that is focused on acquiring new merchants from around the world to payments around the world. The position is based in India but will interact with global leaders and teams in Europe, Japan, US, and other regions. You should be highly analytical, resourceful, customer focused, team oriented, and have an ability to work independently under time constraints to meet deadlines. You will be comfortable thinking big and diving deep. A proven track record in taking on end-to-end ownership and successfully delivering results in a fast-paced, dynamic business environment is strongly preferred.Key job responsibilitiesDesign, develop, implement, test, and operate large-scale, high-volume, high-performance data structures for analytics and Reporting.Implement data structures using best practices in data modeling, ETL/ELT processes, and SQL, AWS – Redshift, and OLAP technologies, Model data and metadata for ad hoc and pre-built reporting.Work with product tech teams and build robust and scalable data integration (ETL) pipelines using SQL, Python and Spark.Continually improve ongoing reporting and analysis processes, automating or simplifying self-service support for customers.Interface with business customers, gathering requirements and delivering complete reporting solutions.Collaborate with Analysts, Business Intelligence Engineers and Product Managers to implement algorithms that exploit rich data sets for statistical analysis, and machine learning.Participate in strategic & tactical planning discussions, including annual budget processes.Communicate effectively with product/business/tech-teams/other Data teams.Basic Qualifications 1+ years of data engineering experience Experience with SQL Experience with data modeling, warehousing and building ETL pipelines Experience with one or more query language (e.g., SQL, PL/SQL, DDL, MDX, HiveQL, SparkSQL, Scala) Experience with one or more scripting language (e.g., Python, KornShell)Preferred Qualifications Experience with big data technologies such as: Hadoop, Hive, Spark, EMR Experience with any ETL tool like, Informatica, ODI, SSIS, BODI, Datastage, etc.Our inclusive culture empowers Amazonians to deliver the best results for our customers. If you have a disability and need a workplace accommodation or adjustment during the application and hiring process, including support for the interview or onboarding process, please visit https://amazon.jobs/content/en/how-we-hire/accommodations for more information. If the country/region you’re applying in isn’t listed, please contact your Recruiting Partner.Company - ADCI - KarnatakaJob ID: A2876296
        


        
            Show more
          

          



        
            Show less"
software-engineer-at-kpmg-india-4170105699,Software Engineer,KPMG India,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/software-engineer-at-kpmg-india-4170105699?position=40&pageNum=0&refId=j6%2BSbvLVEYhGpnHi%2BDBu4g%3D%3D&trackingId=ED4%2BctQMGvBEN%2FItRW0uDw%3D%3D,"About KPMG in IndiaKPMG entities in India are professional services firm(s). These Indian member firms are affiliated with KPMG International Limited. KPMG was established in India in August 1993. Our professionals leverage the global network of firms, and are conversant with local laws, regulations, markets and competition. KPMG has offices across India in Ahmedabad, Bengaluru, Chandigarh, Chennai, Gurugram, Hyderabad, Jaipur, Kochi, Kolkata, Mumbai, Noida, Pune, Vadodara and Vijayawada.KPMG entities in India offer services to national and international clients in India across sectors. We strive to provide rapid, performance-based, industry-focussed and technology-enabled services, which reflect a shared knowledge of global and local industries and our experience of the Indian business environment.Job title: Consultant/Assistant Manager-Tech Risk GRCSkills: Metricstream DeveloperLocation: BengaluruJob Description• Proven experience or working within the MetricStream GRC implementation engagements• Experience in MetricStream M7 platform and AppStudio. Experience in latest release of M7 is added advantage• Exposure to enterprise business applications such as BCM, ERM, ORM, Compliance, Audits & PDMS• Hands-on experience with PL/SQL, jQuery, Java Script, J2EE, Ajax, HTML, Core java• Hands on development experience in writing Sql queries, stored procedures, packages, pipeline & table function, collections, types, views• Must have hands on experience in MetricStream application REST API integration • Having knowledge in performance tuning is added advantage• Hands on experience in JavaScript API, event handling, callback functions, Rest api, Ajax call, debugging• Analyzing and implementing customer requirements in upgrade safe manner and to provide the design solution for complex requirement• Should be ready to work with minimal guidance• Strong comprehension, analytical and problem-solving skills• Strong written, oral communicationEqual Opportunity Employer KPMG India:KPMG India has a policy of providing equal opportunity for all applicants and employees regardless of their color, caste, religion, age, sex/gender, national origin, citizenship, sexual orientation, gender identity or expression, disability or other legally protected status. KPMG India values diversity and we request you to submit the details below to support us in our endeavor for diversity. Providing the below information is voluntary and refusal to submit such information will not be prejudicial to you.



        
            Show more
          

          



        
            Show less"
software-engineer-google-ads-at-google-4166380147,"Software Engineer, Google Ads",Google,"Hyderabad, Telangana, India",https://in.linkedin.com/jobs/view/software-engineer-google-ads-at-google-4166380147?position=41&pageNum=0&refId=j6%2BSbvLVEYhGpnHi%2BDBu4g%3D%3D&trackingId=J6YK22fv0HQzbq6bhLg84Q%3D%3D,"Note: By applying to this position you will have an opportunity to share your preferred working location from the following: Bengaluru, Karnataka, India; Hyderabad, Telangana, India.Minimum qualifications:Bachelor’s degree or equivalent practical experience.1 year of experience with software development in one or more programming languages (e.g., Python, C, C++, Java, JavaScript).Preferred qualifications:Master's degree or PhD in Computer Science or related technical field.Experience developing accessible technologies.About The JobGoogle's software engineers develop the next-generation technologies that change how billions of users connect, explore, and interact with information and one another. Our products need to handle information at massive scale, and extend well beyond web search. We're looking for engineers who bring fresh ideas from all areas, including information retrieval, distributed computing, large-scale system design, networking and data storage, security, artificial intelligence, natural language processing, UI design and mobile; the list goes on and is growing every day. As a software engineer, you will work on a specific project critical to Google’s needs with opportunities to switch teams and projects as you and our fast-paced business grow and evolve. We need our engineers to be versatile, display leadership qualities and be enthusiastic to take on new problems across the full-stack as we continue to push technology forward.With your technical expertise you will manage project priorities, deadlines, and deliverables. You will design, develop, test, deploy, maintain, and enhance software solutions.Google Ads is helping power the open internet with the best technology that connects and creates value for people, publishers, advertisers, and Google. We’re made up of multiple teams, building Google’s Advertising products including search, display, shopping, travel and video advertising, as well as analytics. Our teams create trusted experiences between people and businesses with useful ads. We help grow businesses of all sizes from small businesses, to large brands, to YouTube creators, with effective advertiser tools that deliver measurable results. We also enable Google to engage with customers at scale.ResponsibilitiesWrite product or system development code.Participate in, or lead design reviews with peers and stakeholders to decide amongst available technologies.Review code developed by other developers and provide feedback to ensure best practices (e.g., style guidelines, checking code in, accuracy, testability, and efficiency).Contribute to existing documentation or educational content and adapt content based on product/program updates and user feedback.Triage product or system issues and debug/track/resolve by analyzing the sources of issues and the impact on hardware, network, or service operations and quality.Google is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. See also Google's EEO Policy and EEO is the Law. If you have a disability or special need that requires accommodation, please let us know by completing our Accommodations for Applicants form .
        


        
            Show more
          

          



        
            Show less"
data-analyst-at-reliance-industries-limited-4166764545,Data Analyst,Reliance Industries Limited,"Jamnagar, Gujarat, India",https://in.linkedin.com/jobs/view/data-analyst-at-reliance-industries-limited-4166764545?position=42&pageNum=0&refId=j6%2BSbvLVEYhGpnHi%2BDBu4g%3D%3D&trackingId=UmcS8SUNOQrv%2F2rphfnVcA%3D%3D,"Skills:Statistical Analysis, Machine Learning, Python Programming, Data Visualization, Predictive Modeling, Big Data, SQL, Data Mining,Company OverviewOur motto ""Growth is Life"" aptly captures the ever-evolving spirit of Reliance. Our activities span hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail, and telecommunications. We are committed to innovation-led, exponential growth, achieving global leadership in many areas, including as the largest polyester yarn and fiber producer in the world. A Fortune 500 company, Reliance Industries Limited is the largest private sector corporation in India. Our headquarters are located in Navi Mumbai, Maharashtra.Job OverviewWe are seeking a mid-level Data Analyst to join our team in Jamnagar. This is a full-time position that involves utilizing statistical tools and programming languages to analyze data sets, interpret trends, and provide actionable insights to drive business decisions. The ideal candidate will have proficiency in statistical analysis, Python programming, and data visualization.Qualifications And SkillsProficiency in statistical analysis (Mandatory skill)Strong knowledge of Python programming for data analysis purposes (Mandatory skill)Experience with data visualization tools such as Tableau or Power BI (Mandatory skill)Experience in machine learning and its applications in data analysisAbility to develop predictive models to forecast business metricsExperience working with big data technologies and platformsProficiency in SQL for data querying and manipulationExperience in data mining and transforming raw data into useful business insightsRoles And ResponsibilitiesAnalyze large data sets using statistical techniquesIdentify trends, patterns, and anomalies within data to provide actionable insightsDevelop, implement and maintain automated reporting processesCollaborate with cross-functional teams to understand business requirements and provide data-driven solutionsCreate and maintain documentation for data analysis processes and methodologiesAssist in the design and implementation of data models and data mining techniquesCommunicate complex data findings to non-technical stakeholders in an understandable waySupport continuous improvement initiatives by providing data-based recommendations for processes and operations



        
            Show more
          

          



        
            Show less"
